lipid_id,lipids,160_Plasma,163_Plasma,167_Plasma,168_Plasma,158_Plasma,161_Plasma,162_Plasma,164_Plasma,170_Plasma
9858_p,PC 34:2|PC 16:0_18:2,206578640,189325344,206486656,192197440,181279808,189488832,209771440,221356048,190346176
9859_p,PC 34:2|PC 16:0_18:2,31660441600,33123813376,35086798848,34738851840,34941517824,34924900352,36491677696,32759812096,36583366656
9860_p,PC 34:2,163828.75,6774881,3765773.75,14430089,15036492,5715727,3276834,7422396,407733.9063
9861_p,PC 34:2,95574424,153454016,133202008,144148208,194394368,153164320,138780128,70541936,113629504
9862_p,PC 34:2,77100.10156,5389834.5,7544848.5,13385756,6866334.5,5374198,8819892,5350069,215358.875
9863_p,PC 34:2,136261.8125,11499706,2649921.25,8840317,11612167,4316003.5,3944936.75,5256204.5,388094.6875
9864_p,PC 34:2|PC 16:0_18:2,275110.3125,4197629,9958055,9805666,10461376,6969320.5,8066176,21305950,1029415.063
9865_p,PC 34:2,194126.2656,11759849,6232217,5505360,4866433.5,3783288.75,3570670.25,3096172.5,597204.4375
9866_p,PC 34:2|PC 16:0_18:2,286866.2188,10732622,20100062,13715347,15614671,10277926,14894980,28601324,1334924.5
9867_p,PC 34:2,182399.2656,733466.125,4988611.5,3566214.5,1651499.125,1854953.625,3905890.5,956071.3125,231467
9868_p,PC 34:2,27827082,41575004,37887536,42368860,41473228,38415384,40711232,31008368,42501356
9869_p,PC 34:2,62591972,27047102,81712544,46782412,104212144,76395424,78998408,45906032,130089072
9870_p,PC 34:2,188007.5938,7536269,9299972,8394948,7721443,7407787,9181242,7197407.5,736143.375
9871_p,PC 34:2,28302098,42759040,40085200,49374936,42916928,39578624,44543228,31228292,43265360
9873_p,PC 34:2,392327.3125,12784273,8044295.5,7766188,29565526,5644849,6004385.5,6180833.5,1254706.125
9874_p,PC 34:2|PC 16:0_18:2,34395348,56889556,49376248,56849924,52610280,54670832,63222592,38972900,53595640
9876_p,PC 34:2|PC 16:0_18:2,51895184,72846832,70904616,83428888,90407704,98098472,83726920,62075248,73721752
9877_p,PC 34:2,16713064,24079124,24839236,23380392,23633944,23767738,22798206,17447722,23519620
9878_p,PC 34:2,179117.2344,1037205.25,6345744.5,3759158.75,2173594.5,2229477.75,7506950.5,1548159.125,212691.5
9879_p,PC 34:2,181137.3438,1996759.875,7762081,8760272,9863889,5083835.5,5245609.5,15929901,658437.1875
9880_p,PC 34:2|PC 16:0_18:2,85541224,117275608,114184608,141043088,134454320,128491080,139637136,94941528,114845008
9881_p,PC 34:2,196221.9531,14521197,6221710.5,9880570,12985319,4274700,4155379.75,5142814,501630.125
9882_p,PC 34:2|PC 16:0_18:2,45902.57031,11118068,20945174,5895584,9117668,4410797.5,8892070,8833568,764192.3125
9883_p,PC 34:2,26526.44531,9833256,19937118,4349326,6565309.5,3438537.25,5714246,7054729,517304.1875
9884_p,PC 34:2,130008.7344,12291496,2166058,8305362,12538086,3250652.75,3406909.75,4720346,364857.9375
9885_p,PC 34:2,31174366,45476564,105107800,53837068,60612368,38849604,105229168,23989844,36007768
9886_p,PC 34:2|PC 16:0_18:2,155049456,222838000,211333952,190301088,198252752,220185248,255187200,192370624,212899088
9887_p,PC 34:2,60009.17578,13125419,25376432,8256080.5,12484850,6745541,10254791,12480309,1106745.625
9888_p,PC 34:2,161465.7656,5670347,7107632.5,7205835,7434863.5,6681413.5,8631079,6121487.5,462474.0625
9889_p,PC 34:2,12413690,25619882,18910430,20944226,47227220,18437810,20509878,12801333,12170170
9890_p,PC 34:2|PC 16:0_18:2,429194048,497192512,480296928,498798848,548052224,543581440,596126208,501671232,541698176
9891_p,PC 34:2|PC 16:0_18:2,24718844,30995684,35804332,32593304,35956592,30802308,35619232,25401066,33392718
9892_p,PC 34:2,0,48439.46875,222488.0156,1297724.75,212332.8594,30579.16211,897593.625,45716.39063,0
9893_p,PC 34:2,381314.125,7112792,2682516.5,3538793,25344098,2981377.25,3717764.75,4291200.5,905449.9375
9894_p,PC 34:2|PC 16:0_18:2,85296800,122335704,133497016,116349992,120853376,115764840,131921008,102194760,120652208
9895_p,PC O-35:2|PC O-17:0_18:2,25337206,56677168,66980160,68325456,54547832,51706592,66504224,48442848,69969040
9914_p,SM 39:8;O2,508233952,644547072,948152512,688021120,774430272,642719360,927627776,483900192,902891136
9916_p,DG 45:7,138162880,152036656,159121568,163122752,156027904,326534880,165535504,164327424,188167248
9917_p,DG 45:7,67863400,76950680,105225688,88582608,95865136,100632752,92432088,62305764,38029532
9925_p,DG 45:7,208602848,173055712,191485392,185701568,214973728,178923952,200151360,202844896,232049952
9926_p,SM 38:1;O2|SM 18:1;O2/20:0,259103552,330018368,313527584,339268000,254891728,225966800,301602592,321288384,258004320
9936_p,PC 35:8|PC 17:4_18:4,287879.9375,938513.125,1710334.125,1261664.375,1657950.375,1320943.5,943402.125,1138401.5,776956.1875
9939_p,PC 34:1,8996983,12256322,12757412,12681502,14017069,11181473,12647687,6606697,10347446
9941_p,PC 34:1|PC 16:0_18:1,13728428032,15502492672,15316125696,14660216832,16005817344,16877379584,16908310528,11907244032,16842011648
9942_p,PC 34:1,13389742,21647984,22378046,25304062,22170844,21580954,19821238,10580742,25340316
9949_p,PC 34:1|PC 16:0_18:1,13878835200,15712033792,15545348096,14843021312,16225281024,17101273088,17139196928,12140309504,17067167744
9952_p,PC 34:1,1162735.5,4849288.5,7864552.5,5381654,4794555.5,6055927.5,3846560,7795704.5,1358292
9953_p,PC 34:1|PC 16:0_18:1,187735376,259445280,258950976,251238480,256074368,278904256,244922160,166030576,276228256
9956_p,PC 34:1,138796.7344,1036662.063,1130462.625,3622057,2318393.5,1950444.75,878423.5625,2571975.75,111329.1641
9959_p,PC 34:1,371508.875,1386835.75,516538.8125,881158.375,4018875.5,993353.3125,709570.5,2666182.25,156658.5938
9960_p,PC 34:1,41450828,33078956,30335358,31094244,43559884,32957640,42243272,136580976,30780728
9961_p,PC O-35:1|PC O-17:0_18:1,14893238,37937896,40371924,40751308,30773400,34409416,45197596,31154906,42964464
9966_p,SM 39:7;O2,58178800,66741112,83310640,77575816,66787724,73868464,73608880,62439412,90850312
9970_p,PC O-36:7,1679103.375,3843056.5,4234129.5,2642536.5,1495460.375,2152969.5,1820073.25,2356726.75,1377067.625
9973_p,PC 34:0|PC 16:0_18:0,1500944384,1619691648,2045103616,2320164352,1469520768,1363938048,1111053824,1057999552,1059362496
9976_p,TG 44:3|TG 8:0_18:1_18:2,13276798,10289950,19909642,9954709,26382466,13895656,7431719.5,3336363.25,12443461
9980_p,PE 38:6|PE 16:0_22:6,45114916,78391720,56737764,57446396,74049776,92887616,93508240,41616796,100455696
9981_p,PC 35:6|PC 15:1_20:5,54460224,78185312,56326952,57824836,74281448,93119360,95228696,43699416,100153408
9982_p,PG 34:2|PG 16:0_18:2,3717410.75,3747806.25,4650049,3681967,11320160,7683882,6274185,1604481,6562482.5
9984_p,PC O-36:6,5199585.5,11419979,12136386,9616230,6194238,6394459,7432176.5,6928031,1268598
9988_p,TG 44:2|TG 10:0_16:0_18:2,54142228,37838648,64921980,37529244,101145784,52052328,29833932,15116859,48625980
9992_p,DG 45:4,15910748,21065028,17047480,20024026,13665077,17993254,16205430,14523852,12121603
10000_p,PE 38:5|PE 16:0_22:5,47600128,82880088,71613096,63256836,118245696,105983760,110267360,41859504,125066056
10002_p,PC O-36:5|PC O-16:1_20:4,358436352,397164672,379103744,346982112,231397616,216869424,220506640,250432384,224550032
10003_p,PC O-36:5|PC O-18:4_18:1,302969024,392866400,382692512,462662720,232870400,370093792,224672624,241562464,221344800
10004_p,PC O-36:5|PC O-16:1_20:4,11385244,20047564,20128274,8982986,13691721,19863924,18811170,20229352,12289347
10007_p,TG 44:1|TG 10:0_16:0_18:1,89535496,55901148,81406336,59284504,160321888,71395160,52231428,30813030,79869248
10011_p,DG 46:10,2116801.25,2767781.5,3042742.75,3281443.75,3699393,2965064.25,2776373,1715057.75,3180019
10012_p,DG 46:10,36802324,58311508,46893088,41391576,63668724,50895136,63921744,24966444,61708652
10013_p,DG 46:10,26069314,45076744,45991016,41391576,71482688,52423400,69229544,18587626,67224240
10018_p,PE 38:4,7902115.5,14331099,11367484,11430838,18449668,13104938,16303866,5910694,16417965
10019_p,PC 35:4,68832992,110933032,122579280,109314576,86731200,97113792,88524976,47402392,95202184
10020_p,PE 38:4|PE 18:0_20:4,141742176,220478352,218560176,211698848,266790512,214654272,248090560,119825936,286139680
10022_p,PC 35:4|PC 15:0_20:4,69104176,111158072,123577424,110124784,87675784,85738752,88724320,48115100,95874992
10023_p,PC O-36:4|PC O-15:2_21:2,285936416,259018736,218355664,267541584,181854512,236379040,195669280,332871392,235167344
10024_p,PC O-36:4|PC O-16:0_20:4,749489664,1085065344,1036750208,1004595584,726766848,710798976,781668672,779861248,736875840
10027_p,TG 44:0|TG 14:0_14:0_16:0,22609348,17072412,17031010,19011176,33355350,22109236,16321110,16353866,23320016
10031_p,DG 46:9,34219088,50448388,47542472,45771612,43683016,31391794,31457472,34450232,53997480
10032_p,DG 46:9,26572012,31393958,30725868,25663462,30738102,46534412,34380160,35083548,34723948
10037_p,PC 35:3|PC 17:1_18:2,170406112,191481840,201830992,203427808,226966880,185451056,196511056,136313520,191875984
10038_p,PC O-36:3|PC O-16:0_20:3,83325872,93730328,97224064,110919656,123528136,98247040,112144680,110975216,116359392
10039_p,PC O-36:3|PC O-18:1_18:2,96627840,116710472,103828472,101461512,105164616,106861024,124964560,120947360,117470576
10040_p,PC O-36:3|PC O-18:1_18:2,90069544,102063680,95806144,99233768,98473640,98553960,121475928,121012936,112634912
10041_p,HexCer 39:1;O2|HexCer 17:1;O2/22:0,6547822.5,11700011,9456648,9178696,6507223.5,4026809.5,6215661,3465180.25,2584404.75
10043_p,SM 39:2;O2|SM 17:1;O2/22:1,17412286,27747398,30962296,26955760,14615962,13744208,14170674,12322098,11278692
10044_p,SM 39:2;O2,18662718,27747398,23727460,23862646,16682788,11744004,15044555,12584810,11079456
10049_p,PC O-37:9,1385581,1123127.625,1509711.875,1459915.25,2107779.5,1851257.5,1849072.875,624801.8125,1104050.625
10050_p,PC O-37:9,1048879.125,741750.0625,849485.125,961891.25,1536856.125,1220637.625,1509357.75,372717.7188,727110.75
10051_p,PC O-37:9,6352342,8234581,11540022,10593403,9077032,8346453,9671689,4955141,7495731.5
10052_p,PC O-37:9|PC O-18:4_19:5,98367.20313,4795724.5,1908538.25,4006497.75,1612578.5,1262561.25,1874722.125,1560318.375,3997900.25
10054_p,PC 35:2|PC 17:0_18:2,1234494976,1680531840,1637720576,1572930560,1620204032,1553628160,1615627392,1214420992,1568068864
10055_p,PC O-36:2|PC O-18:0_18:2,195087248,331498752,319563520,338163264,327524192,374733952,429409536,371104544,453243360
10056_p,PC O-36:2|PC O-18:1_18:1,197355696,325263072,327229952,302248064,322135872,355751008,403623168,367842848,450458944
10059_p,SM 39:1;O2|SM 17:1;O2/22:0,159818432,270381728,232459472,251309520,184633744,139088128,204088368,129129536,118091344
10063_p,PC O-37:8|PC O-18:3_19:5,27716144,44839472,35545124,33469692,22435972,27965696,29450534,29082284,28649242
10064_p,PC O-37:8,3109314,2327887,3667059.5,3857568.5,6186681,5076294.5,4600387.5,2317804.25,3391027.5
10065_p,PC O-37:8|PC O-18:4_19:4,26160726,27195662,30924614,33933660,26094604,30254246,30396600,20320244,28043458
10066_p,PC O-37:8,4569223,3579271.5,5246559,5580031.5,8872764,7274897,6627075,3445220.5,5037496.5
10069_p,PC 35:1|PC 17:0_18:1,314393824,420632096,423468000,407051200,371026496,419450944,412134976,264949536,422575936
10071_p,PC O-36:1|PC O-18:0_18:1,66844140,135276256,115907696,124771376,126919696,152249056,181718704,157497504,176702848
10072_p,PC O-36:1|PC O-18:0_18:1,9039523,12816055,8209438,9851419,8363785.5,5937721,8819053,6054326,3867288.5
10073_p,SM 40:7;O2,6939203.5,7119559,8296337,8590971,7298196.5,7700302,8870136,5965970,6831836
10074_p,SM 38:4;O2,39682052,43009236,34996584,38943388,39193412,37101068,39008484,30408630,37852740
10075_p,SM 39:0;O2|SM 24:0;O2/15:0,13423007,21229304,16286293,18754570,13997167,10608053,15762791,10223942,8153209
10080_p,PE P-40:6|PE P-18:0_22:6,122986104,209932176,201816144,193774816,167371424,185526448,188244624,178312048,186060624
10081_p,PE O-40:7,121010480,198448896,196756304,199404432,168664656,230894560,185144224,172627328,180957712
10082_p,PC O-37:7|PC O-16:2_21:5,1373877.625,3367407,2424404.5,2960946.25,1005248.063,1754425.625,1177979,689526.25,774622.9375
10083_p,PC O-37:7|PC O-18:3_19:4,26096648,21177322,25399670,26349754,15520710,20842658,19287262,21626342,18849152
10084_p,PC O-37:7,5171321.5,5701157.5,7286628.5,6807374,9202663,8554201,7244897,4600811.5,6457981.5
10087_p,PC 35:0|PC 17:0_18:0,28687920,43045320,46135760,52635184,33691632,30728348,25857676,19551788,22661232
10088_p,PC 35:0|PC 17:0_18:0,28862340,43287504,46411736,53035880,33774336,30121152,25984864,19694984,22745786
10089_p,PC O-36:0|PC O-20:0_16:0,4907323.5,10792259,9847206,10927798,9919708,13129474,14479094,13772362,18507050
10095_p,DG 47:12,1125115.375,669188.0625,93741.71875,545546.75,887383.6875,867619.4375,466717.4688,306418.0625,370087.75
10105_p,PC 34:3,21806140,40397644,38318532,43141904,44393260,31065776,34931248,17576750,35765116
10106_p,PC 34:3,18918708,39035416,38227472,39821728,43468824,31891392,34893832,17805036,35658748
10107_p,PC 36:6,27996894,53645028,59336688,43804012,50903580,36269960,34866780,15522511,33705072
10108_p,PC 36:6|PC 14:0_22:6,29607764,56424440,56439492,46844360,54124776,38665924,36071724,16539176,35807368
10110_p,PE P-40:5|PE P-18:0_22:5,162327792,307973568,286091776,283052256,241233472,279894336,329982688,308471648,290851040
10111_p,PE P-40:5|PE P-18:0_22:5,164230576,310264096,284050272,282985472,244354560,282555840,325719104,307009952,293066368
10119_p,DG 47:11,9449377,21851586,19529536,19519838,20689638,17875110,16540054,8908620,14802982
10120_p,DG 47:11,9824527,20160466,16909720,18049270,20532628,16244511,15646336,8618679,17112028
10121_p,DG 47:11,10135792,21888060,17418010,17858110,20749352,15987142,15397914,8587353,16809196
10127_p,PC 34:2,88726016,101459440,100099848,86879872,95996944,96631896,101830208,98211248,105855472
10128_p,PC 34:2,157985440,185003808,173678496,167726144,186152032,182537232,161557648,155999072,206938192
10129_p,PC 34:2,106514432,127867800,124791608,114508736,129053880,120984880,116954616,123119304,133704656
10130_p,PC 34:2,96955504,118362824,111442656,116906896,85091344,110832552,126754368,100868352,104883888
10131_p,PC 34:2,113850.9063,825685.8125,147737.875,343522.8125,1016207.125,265931.8438,293390.25,261906.8281,123601.2422
10132_p,PC 36:5|PC 16:0_20:5,803989632,1425257600,1419688320,1303672448,1582332032,1194066560,1106718592,605249856,1237155200
10133_p,PC 36:5|PC 18:2_18:3,714804224,1311924096,1303971200,1195813888,1471505920,1093598592,1022711616,528461568,1132114816
10134_p,PC 36:5|PC 16:1_20:4,647485248,1219337216,1184421504,1079303168,1343101568,984845568,905148032,478637600,1051730752
10135_p,PE P-40:4|PE P-18:0_22:4,52737852,84796896,90040264,101353312,78328680,82448992,90066656,80922024,102364000
10136_p,PC O-37:5,54219160,98216240,96351016,102035616,93201440,97999400,127092944,98141472,117685744
10137_p,PE P-40:4|PE P-20:0_20:4,76561712,132607200,139121328,152041728,127928712,125848648,151969568,128596512,157617520
10138_p,PC O-37:5|PC O-16:2_21:3,1755747.75,1808679.25,2596316.75,1984565.625,1516151.125,925121.8125,858842.4375,1315774.25,635265.8125
10147_p,DG 47:10,16368945,59525208,40852820,38755832,56829380,52071580,61324368,65834632,43027452
10148_p,DG 47:10,46597168,44913148,47826548,48540692,48671276,17420978,48597552,51140296,44026408
10150_p,SM 39:4;O2,1665118,2149569.25,3314315.75,2832665,4075669.75,3306352,2277503.75,2098262,1870671
10163_p,PC 36:4|PC 15:1_21:3,273631.8438,1177057.5,1506666,2119789.75,2830303.75,2022076.625,2100900.75,1497784.125,1097837.25
10165_p,PC 36:4|PC 16:0_20:4,8721301504,11144373248,12471127040,11641590784,10340527104,10117491712,10181734400,8327329792,11408979968
10166_p,PC 36:4|PC 16:0_20:4,4921025,115118656,124999176,3924137,238017664,110055120,236603952,92458472,124596168
10168_p,PC 36:4|PC 16:0_20:4,13284080640,16749182976,18142818304,16946958336,15615773696,15107281920,15368626176,12605420544,16261148672
10169_p,PC 36:4|PC 18:2_18:2,13068122112,16447309824,17824776192,16618791936,15339119616,14823789568,15117210624,12375953408,15966851072
10170_p,PC 36:4|PC 16:0_20:4,491417440,662142784,713296704,684349312,572406976,610239360,572360576,500487616,651330496
10171_p,PC 36:4,62208.91016,1495642.625,2126956.25,4681279,2257877.5,1667798.375,2753491.75,1841950,72527.33594
10172_p,PC 36:4|PC 15:1_21:3,139882.8438,1326958.875,2498202.75,3553336,2351907.5,1976364.125,2288379.5,1419054.875,224837.7969
10173_p,PC 36:4,6265006.5,11115690,10787304,10040378,8995255,8014090.5,8432212,5706334,9333413
10174_p,PC 36:4,110400.1875,2176694.5,426658.2813,3273110.75,3120695.75,1014521.938,754601.3125,2141896.5,97140.14063
10175_p,PC 36:4,307551.6563,2825066.25,2199393.5,2622422.5,1684236.875,1846623.125,1336907.875,1523399.75,348866.125
10176_p,PC 36:4,109950.8984,1015169.5,2598351.75,4278606,5079177,2447197.5,1851033.375,6681189,337899.9375
10178_p,PC 36:4,5716321.5,12559073,10650135,8957611,8661608,8049741.5,7562626.5,5109050,8014320
10180_p,PC 36:4,305796.0313,2986700.5,6762414.5,7261250,8062624,3367018.5,3399899.25,10582335,602970.5
10181_p,PC 36:4|PC 16:0_20:4,602221696,910737728,782320000,759413376,655894528,678668224,623866176,603598208,678641408
10182_p,PC 36:4,340697.6875,147406.9375,2207215.75,2019503.625,682400.9375,586260.9375,1051739.375,154682.1406,72397
10184_p,PC 36:4,150271.6719,1379514,794809.625,5033018,3691678.25,1865110.375,1949223.625,2533873.5,524664.125
10186_p,PC 36:4,0,63265.65625,688325.125,1099717,2861682.5,181511.5781,136844.6719,23338.51758,20248.31641
10187_p,PC 36:4,19471134,38995336,34412528,36732628,29874366,28087456,31318362,18093840,27475600
10188_p,PC 36:4,86417.0625,3934322.75,7969883.5,5823008,5111754,2997110,3063550,5278736,460631.0313
10189_p,PC 36:4,170485.6094,1701557.375,582883.0625,4766397,3512661.75,2772211.75,620921.75,2992568.5,337969.75
10191_p,PC O-37:4|PC O-17:0_20:4,98285704,192585456,212212848,229671232,171645840,165759024,201376208,171369632,203654528
10192_p,PC O-37:4|PC O-17:0_20:4,102022376,199429328,220459520,238079040,179187008,178076976,209074688,178470800,216757088
10208_p,DG 47:9,7098580992,8701940736,8918746112,8426722304,8239609856,7772294144,7977030656,6716612096,7840364032
10210_p,DG 47:9,3650945.5,4412535,5584360,4664100,14680880,7557445,5204425,8114170.5,5136099
10223_p,PC 34:0,53302104,80862240,95968896,96412584,94279792,81946856,82024448,58947552,65332320
10228_p,PC 36:3|PC 18:1_18:2,10855146496,13310196736,13884448768,12985138176,15592135680,12900870144,12576796672,10630733824,12341706752
10229_p,PC 36:3|PC 18:1_18:2,10866048000,13323865088,14013409280,13002371072,15609362432,12922384384,12589134848,10645412864,12360083456
10235_p,PC 36:3,51517288,75246480,72618432,56280928,81263312,73344600,76701448,61838204,62790156
10239_p,HexCer 40:1;O2|HexCer 18:1;O2/22:0,75399960,128198368,127269648,117925152,103608568,71118136,71684936,46474684,48755020
10245_p,SM 41:9;O2,28169088,28080644,29070154,31871922,33405352,29287394,26133208,21793026,26571584
10247_p,DG 47:8,57414004,62147132,59303976,77239688,68016504,69608016,53677876,62167080,54241376
10249_p,SM 40:2;O2|SM 18:2;O2/22:0,654517248,861737216,815410048,889934848,697102272,569478144,742395520,578674432,554207360
10250_p,SM 40:2;O2|SM 18:1;O2/22:1,646597760,849736704,804616384,877024704,688049792,561424768,733690048,571283520,546797056
10251_p,SM 40:2;O2|SM 18:1;O2/22:1,6503193,13136236,14504461,13575476,10332600,6482327.5,6715886,4104831.5,5761787.5
10269_p,PC 36:2,443677472,586846656,737733184,643197376,642629056,573782784,556729728,437631744,743006272
10270_p,PC 36:2,15693.42773,3269452.75,3096954.75,3956432.25,5244733.5,4509452.5,3576248.25,3346454.75,184637.7813
10271_p,PC 36:2|PC 18:0_18:2,47524528,82259904,83927528,92233888,86595664,63955904,69045712,45036704,77491960
10272_p,PC 36:2|PC 18:0_18:2,65530216,114180544,115054992,125390600,120842448,90152936,111365360,63871168,106417552
10273_p,PC 36:2,25688580,41705724,40745904,42579116,43328604,34035036,32156532,25104686,43573060
10274_p,PC 36:2|PC 18:0_18:2,67686.4375,12464190,20213944,14723168,17979282,13874147,12079421,13137431,935589.9375
